"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"esxC_1~~~esxC~~~esxC_2","esxC_1;esxC;esxC_2","Type VII secretion system extracellular protein C","62","424","24","93","72.09302325581395","17.988394584139265","0.566627358490566","0.038774750794129315","1.0","0.18994070317344713","6","5","5","0.21875","0.21875"
"hin~~~hin_2~~~hin_1","hin;hin_2;hin_1","DNA-invertase hin","53","376","33","141","61.627906976744185","27.27272727272727","0.6022727272727273","0.03999029399298504","1.0","0.19567937908681995","32","25","10","0.0021024015732109547","0.050102459732443094"
"esxD","esxD","Type VII secretion system extracellular protein D","62","423","24","94","72.09302325581395","18.181818181818183","0.5740740740740741","0.040264836756749904","1.0","0.19658974693432948","7","6","5","0.125","0.453125"
"essD~~~essD_1~~~essD_2","essD;essD_1;essD_2","Type VII secretion systems protein EssD;Type VII secretion system protein EssD","62","423","24","94","72.09302325581395","18.181818181818183","0.5740740740740741","0.040264836756749904","1.0","0.19658974693432948","7","6","5","0.125","0.453125"
"group_2673","","hypothetical protein","3","3","83","514","3.488372093023256","99.41972920696325","6.192771084337349","0.040616957720601914","1.0","0.19750307061253172","6","3","3","1.0","1.0"
"group_2672","","hypothetical protein","3","3","83","514","3.488372093023256","99.41972920696325","6.192771084337349","0.040616957720601914","1.0","0.19750307061253172","6","3","3","1.0","1.0"
"group_2008","","hypothetical protein","6","13","80","504","6.976744186046512","97.48549323017409","2.9076923076923076","0.04074955621366268","1.0","0.19750307061253172","7","6","3","0.125","1.0"
"group_1961","","hypothetical protein","4","63","82","454","4.651162790697675","87.81431334622823","0.3515292295780101","0.04082362042201635","1.0","0.19750307061253172","5","4","3","0.375","1.0"
"group_371","","hypothetical protein","4","63","82","454","4.651162790697675","87.81431334622823","0.3515292295780101","0.04082362042201635","1.0","0.19750307061253172","10","3","8","0.109375","0.34375"
"group_1972","","hypothetical protein","10","111","76","406","11.627906976744185","78.52998065764024","0.48127074442863915","0.04089642695555462","1.0","0.19750307061253172","2","2","1","0.5","1.0"
"group_1943","","hypothetical protein","10","111","76","406","11.627906976744185","78.52998065764024","0.48127074442863915","0.04089642695555462","1.0","0.19750307061253172","2","2","1","0.5","1.0"
"group_1003","","hypothetical protein","10","111","76","406","11.627906976744185","78.52998065764024","0.48127074442863915","0.04089642695555462","1.0","0.19750307061253172","2","2","1","0.5","1.0"
"group_931","","hypothetical protein","10","111","76","406","11.627906976744185","78.52998065764024","0.48127074442863915","0.04089642695555462","1.0","0.19750307061253172","2","2","1","0.5","1.0"
"group_374","","hypothetical protein","10","111","76","406","11.627906976744185","78.52998065764024","0.48127074442863915","0.04089642695555462","1.0","0.19750307061253172","2","2","1","0.5","1.0"
"group_1200","","hypothetical protein","82","455","4","62","95.34883720930233","11.992263056092844","2.7934065934065933","0.04108934880685157","1.0","0.19821930157311785","18","16","4","0.001312255859375","0.0308837890625"
"group_481","","IS1182 family transposase ISSau3;hypothetical protein","18","164","68","353","20.930232558139537","68.27852998065764","0.5697632711621234","0.043336389416876286","1.0","0.20304678313298957","3","3","2","0.25","1.0"
"ebhA~~~ebh_1~~~ebh_3~~~ebhA_2~~~ebhA_1~~~ebh_2","ebhA;ebh_1;ebh_3;ebhA_2;ebhA_1;ebh_2","Extracellular matrix-binding protein EbhA;Extracellular matrix-binding protein ebh","16","54","70","463","18.6046511627907","89.55512572533848","1.9597883597883599","0.043365676519164856","1.0","0.20304678313298957","19","6","13","0.1670684814453125","0.1670684814453125"
"splB_2","splB_2","Serine protease SplB","13","42","73","475","15.11627906976744","91.87620889748548","2.014024787997391","0.0437829009675832","1.0","0.20304678313298957","1","1","1","1.0","1.0"
"group_76","","hypothetical protein","13","42","73","475","15.11627906976744","91.87620889748548","2.014024787997391","0.0437829009675832","1.0","0.20304678313298957","1","1","1","1.0","1.0"
"group_1000","","hypothetical protein","8","96","78","421","9.30232558139535","81.43133462282398","0.4497863247863248","0.0437876022696575","1.0","0.20304678313298957","20","6","16","0.01181793212890625","0.11531829833984375"
"hylB~~~hylB_1","hylB;;hylB_1","Hyaluronate lyase","14","138","72","379","16.27906976744186","73.30754352030948","0.5340177133655395","0.043925046638002285","1.0","0.20304678313298957","8","4","7","0.0703125","1.0"
"group_2495","","Protein SprT-like protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2455","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"kdpC","kdpC;","Potassium-transporting ATPase KdpC subunit;hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2343","fetA","putative iron export ATP-binding protein FetA","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"tsaC",";tsaC","hypothetical protein;Threonylcarbamoyl-AMP synthase","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2230","","IS1182 family transposase ISSau3","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2167","","Superantigen-like protein 13","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2162","","IS1182 family transposase ISSau3","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"hisC~~~hisC_3","hisC;hisC_3","Histidinol-phosphate aminotransferase","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2121","","IS1182 family transposase ISSau3","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"efeN","efeN","putative deferrochelatase/peroxidase EfeN","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_2043","","IS1182 family transposase ISSau3","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ulaR","ulaR","HTH-type transcriptional regulator UlaR","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_1973","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_1949","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_1884","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ssl7_2","ssl7_2","Staphylococcal superantigen-like 7","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","4","3","2","0.625","1.0"
"group_1361","dhaK","PTS-dependent dihydroxyacetone kinase dihydroxyacetone-binding subunit DhaK","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ssl5_2","ssl5_2","Staphylococcal superantigen-like 5","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","4","3","2","0.625","1.0"
"tdh","tdh","L-threonine 3-dehydrogenase","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"fib","fib","Fibrinogen-binding protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"flr","flr","FPRL1 inhibitory protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"scmP_2","scmP_2","N-acetylcysteine deacetylase","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"leuA_1","leuA_1","2-isopropylmalate synthase","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_851","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ssl1","ssl1","Staphylococcal superantigen-like 1","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","4","3","2","0.625","1.0"
"group_720","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_712","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_648","","hypothetical protein;Putative metallophosphoesterase MG207","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ftsK_2","ftsK_2","DNA translocase FtsK","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_566","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_392","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_377","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"mdtD","mdtD","Putative multidrug resistance protein MdtD","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"ydaF","ydaF","Putative ribosomal N-acetyltransferase YdaF","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_285","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"clpL","clpL","ATP-dependent Clp protease ATP-binding subunit ClpL","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_265","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"tetA_2","tetA_2","Tetracycline resistance protein class B","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"emp~~~ssp","emp;ssp","Extracellular matrix protein-binding protein emp","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_79","","hypothetical protein","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"yhaI","yhaI","Inner membrane protein YhaI","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
"group_6","","Superantigen-like protein 13","9","25","77","492","10.465116279069768","95.16441005802709","2.3002597402597402","0.04442076822085659","1.0","0.20304678313298957","2","2","1","0.5","1.0"
