"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1053","","hypothetical protein","5","154","67","377","6.944444444444445","70.99811676082862","0.18269044388447372","2.353449076183417e-05","0.10456374245482922","0.0008365099396386338","6","2","6","0.03125","0.6875"
"group_652","","hypothetical protein","5","154","67","377","6.944444444444445","70.99811676082862","0.18269044388447372","2.353449076183417e-05","0.10456374245482922","0.0008365099396386338","6","2","6","0.03125","0.6875"
"group_328","","hypothetical protein","0","80","72","451","0.0","84.93408662900188","0.0","2.5186862252964435e-05","0.11190522898992099","0.000880967875031321","6","0","6","0.03125","0.03125"
"group_1477","","hypothetical protein","3","129","69","402","4.166666666666666","75.70621468926554","0.13549039433771487","2.5380123340987866e-05","0.11276388800400909","0.000880967875031321","3","3","2","0.25","1.0"
"group_981","","hypothetical protein","3","129","69","402","4.166666666666666","75.70621468926554","0.13549039433771487","2.5380123340987866e-05","0.11276388800400909","0.000880967875031321","3","3","2","0.25","1.0"
"fnbA~~~fnbA_1~~~fnbA_2","fnbA;fnbA_1;fnbA_2","Fibronectin-binding protein A","51","478","21","53","70.83333333333334","9.981167608286253","0.26927674835624626","2.827945181492247e-05","0.12564560441370054","0.0009679724731724688","13","11","5","0.0224609375","0.5810546875"
"group_616","","hypothetical protein","9","192","63","339","12.5","63.84180790960452","0.25223214285714285","2.832239962017127e-05","0.12583642151242094","0.0009679724731724688","6","4","5","0.21875","0.6875"
"group_624","","hypothetical protein","9","191","63","340","12.5","64.030131826742","0.2543006731488407","2.9475961016450956e-05","0.1309616947960916","0.0009997075938632945","5","4","4","0.375","0.375"
"group_658","","hypothetical protein","10","202","62","329","13.88888888888889","61.95856873822976","0.2626956244011498","3.3810823229987403e-05","0.15022148761083404","0.0011380415728093488","6","4","4","0.6875","0.6875"
"group_1999","","hypothetical protein","17","36","55","495","23.61111111111111","93.22033898305084","4.25","3.470779812004289e-05","0.15420674704735057","0.0011594492259199291","13","10","5","0.09228515625","0.5810546875"
