"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"group_1639","","hypothetical protein","3","67","95","438","3.061224489795918","86.73267326732673","0.20644147682639435","0.002848591739542142","1.0","0.0179267607631526","9","3","9","0.00390625","0.5078125"
"group_1104","","hypothetical protein","30","85","68","420","30.612244897959183","83.16831683168317","2.179930795847751","0.002876387597837178","1.0","0.018076082174244102","15","8","10","0.30175781249999994","1.0"
"group_366","","hypothetical protein","71","431","27","74","72.44897959183673","14.653465346534652","0.451490934089542","0.002931106474926303","1.0","0.018393935124431587","18","11","9","0.480682373046875","1.0"
"group_1534","","hypothetical protein","24","203","74","302","24.489795918367346","59.8019801980198","0.48249234456131007","0.0030530284845643784","1.0","0.01913202476293305","18","10","11","0.480682373046875","0.8145294189453125"
"group_277","","hypothetical protein","25","66","73","439","25.510204081632654","86.93069306930693","2.2779161477791616","0.0030690029007184724","1.0","0.01920504209562278","18","9","11","0.480682373046875","1.0"
"group_2928","","hypothetical protein","23","58","75","447","23.46938775510204","88.51485148514851","2.363448275862069","0.0031153043379513546","1.0","0.019440024120109364","29","13","20","0.06142834573984146","0.711071103811264"
"ermC","ermC'","rRNA adenine N-6-methyltransferase","23","58","75","447","23.46938775510204","88.51485148514851","2.363448275862069","0.0031153043379513546","1.0","0.019440024120109364","29","13","20","0.06142834573984146","0.711071103811264"
"group_2396","","hypothetical protein","7","7","91","498","7.142857142857142","98.61386138613861","5.472527472527473","0.0031442030805730703","1.0","0.0195380339678128","2","2","1","0.5","1.0"
"group_1938","cysL","HTH-type transcriptional regulator CysL","7","7","91","498","7.142857142857142","98.61386138613861","5.472527472527473","0.0031442030805730703","1.0","0.0195380339678128","2","2","1","0.5","1.0"
"group_291","","hypothetical protein","7","7","91","498","7.142857142857142","98.61386138613861","5.472527472527473","0.0031442030805730703","1.0","0.0195380339678128","2","2","1","0.5","1.0"
"group_1994","","hypothetical protein","10","15","88","490","10.204081632653061","97.02970297029702","3.712121212121212","0.0032018824477148","1.0","0.01953919573220777","9","3","7","0.1796875","0.5078125"
"group_664","","hypothetical protein","10","15","88","490","10.204081632653061","97.02970297029702","3.712121212121212","0.0032018824477148","1.0","0.01953919573220777","3","1","3","0.25","1.0"
"group_641","","hypothetical protein","10","15","88","490","10.204081632653061","97.02970297029702","3.712121212121212","0.0032018824477148","1.0","0.01953919573220777","4","2","3","0.625","1.0"
"group_162","","hypothetical protein","10","15","88","490","10.204081632653061","97.02970297029702","3.712121212121212","0.0032018824477148","1.0","0.01953919573220777","4","2","3","0.625","1.0"
"group_48","","hypothetical protein","10","15","88","490","10.204081632653061","97.02970297029702","3.712121212121212","0.0032018824477148","1.0","0.01953919573220777","3","1","3","0.25","1.0"
"group_2453","","hypothetical protein","16","156","82","349","16.3265306122449","69.10891089108911","0.4365228267667292","0.0032082120267346217","1.0","0.01953919573220777","6","3","6","0.03125","1.0"
"group_2484","","hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_1698","","hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_1673","","Superantigen-like protein 13","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"scmP_2~~~scmP_3","scmP_2;scmP_3;","N-acetylcysteine deacetylase;hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_1268","","hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_1016","MroQ","Membrane-embedded CAAX protease MroQ","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"mdtD~~~emrB","mdtD;emrB;","Putative multidrug resistance protein MdtD;Multidrug export protein EmrB;hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_868",";yhaI","hypothetical protein;Inner membrane protein YhaI","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_295","","hypothetical protein","98","471","0","34","100.0","6.732673267326733","inf","0.0032103562648011863","1.0","0.01953919573220777","2","2","0","0.5","0.5"
"group_1777","","hypothetical protein","41","133","57","372","41.83673469387755","73.66336633663366","2.0118717847249705","0.003252846533723461","1.0","0.01977072113451893","17","7","11","0.332305908203125","0.629058837890625"
"group_1585","","hypothetical protein","61","389","37","116","62.244897959183675","22.970297029702973","0.4916278746612937","0.0033227123664984004","1.0","0.020167774650754634","23","15","12","0.21003961563110352","1.0"
"group_2284","","hypothetical protein","9","110","89","395","9.183673469387756","78.21782178217822","0.3631256384065373","0.003359380372020257","1.0","0.020362519772013647","18","4","14","0.0308837890625","0.0308837890625"
"group_1821","","hypothetical protein","14","142","84","363","14.285714285714285","71.88118811881188","0.426056338028169","0.0036300312464792065","1.0","0.021925517249558216","17","5","14","0.012725830078125","0.143463134765625"
"hhaIM","hhaIM","Modification methylase HhaI","13","23","85","482","13.26530612244898","95.44554455445544","3.2051150895140665","0.0036320460715000783","1.0","0.021925517249558216","4","2","4","0.125","1.0"
"sau3AIR","sau3AIR","Type-2 restriction enzyme Sau3AI","13","23","85","482","13.26530612244898","95.44554455445544","3.2051150895140665","0.0036320460715000783","1.0","0.021925517249558216","4","2","4","0.125","1.0"
"group_1473","","hypothetical protein","68","270","30","235","69.38775510204081","46.53465346534654","1.9728395061728394","0.003787199537990442","1.0","0.022831109290761917","8","7","5","0.0703125","0.7265625"
"desR","desR;","Transcriptional regulatory protein DesR;hypothetical protein","90","495","8","10","91.83673469387756","1.9801980198019802","0.22727272727272727","0.003944616268340882","1.0","0.023619851860159757","2","2","2","0.5","0.5"
"group_394","","hypothetical protein","8","10","90","495","8.16326530612245","98.01980198019803","4.4","0.003944616268340882","1.0","0.023619851860159757","3","2","3","0.25","1.0"
"etb_1~~~etb_2~~~etb","etb_1;etb_2;etb","Exfoliative toxin B","8","10","90","495","8.16326530612245","98.01980198019803","4.4","0.003944616268340882","1.0","0.023619851860159757","3","2","3","0.25","1.0"
"group_863","","hypothetical protein","8","10","90","495","8.16326530612245","98.01980198019803","4.4","0.003944616268340882","1.0","0.023619851860159757","4","2","3","0.625","1.0"
"lexA_1","lexA_1","LexA repressor","8","10","90","495","8.16326530612245","98.01980198019803","4.4","0.003944616268340882","1.0","0.023619851860159757","4","2","3","0.625","1.0"
"group_1849","","hypothetical protein","8","101","90","404","8.16326530612245","80.0","0.35555555555555557","0.003977409629709848","1.0","0.023784160141050947","4","1","4","0.125","0.625"
"group_1852","","hypothetical protein","8","103","90","402","8.16326530612245","79.60396039603961","0.34692556634304206","0.004011349712260111","1.0","0.02395487469297268","6","1","6","0.03125","0.21875"
"essG_5~~~essG_1~~~essG_3~~~essG_2~~~essG_7~~~essG_9","essG_5;essG_1;essG_3;essG_2;essG_7;essG_9","Type VII secretion system protein EsaG","63","244","35","261","64.28571428571429","51.68316831683168","1.9254098360655738","0.004068863579269435","1.0","0.024265719305629666","13","8","9","0.266845703125","0.5810546875"
"tdcB","tdcB","L-threonine dehydratase catabolic TdcB","43","145","55","360","43.87755102040816","71.28712871287128","1.9410658307210031","0.004106434634501027","1.0","0.024456955872772204","6","5","4","0.21875","0.6875"
"hsdR_2",";hsdR_2","hypothetical protein;Type-1 restriction enzyme R protein","4","71","94","434","4.081632653061225","85.94059405940594","0.2601138747377884","0.0041287248668723875","1.0","0.024556793284489984","5","2","4","0.375","1.0"
"group_2212","","hypothetical protein","3","63","95","442","3.061224489795918","87.52475247524752","0.22155388471177945","0.004174740379046988","1.0","0.02468096320888903","4","1","4","0.125","0.625"
"group_3","","hypothetical protein","3","63","95","442","3.061224489795918","87.52475247524752","0.22155388471177945","0.004174740379046988","1.0","0.02468096320888903","4","1","4","0.125","0.625"
"group_2819","","hypothetical protein","3","0","95","505","3.061224489795918","100.0","inf","0.00418293164445047","1.0","0.02468096320888903","1","1","0","1.0","1.0"
"group_2818","","hypothetical protein","3","0","95","505","3.061224489795918","100.0","inf","0.00418293164445047","1.0","0.02468096320888903","1","1","0","1.0","1.0"
"group_2817","","hypothetical protein","3","0","95","505","3.061224489795918","100.0","inf","0.00418293164445047","1.0","0.02468096320888903","1","1","0","1.0","1.0"
"group_2802","yicL","putative inner membrane transporter YicL","3","0","95","505","3.061224489795918","100.0","inf","0.00418293164445047","1.0","0.02468096320888903","3","3","0","0.25","0.25"
"group_1998","ald1","Alanine dehydrogenase 1","43","146","55","359","43.87755102040816","71.08910891089108","1.9224159402241594","0.004286203257181436","1.0","0.025256765347025357","7","5","5","0.453125","0.453125"
"group_2098","","hypothetical protein","10","16","88","489","10.204081632653061","96.83168316831683","3.4730113636363638","0.004501790804738109","1.0","0.026422003362551412","3","1","3","0.25","1.0"
"group_1058","","hypothetical protein","10","16","88","489","10.204081632653061","96.83168316831683","3.4730113636363638","0.004501790804738109","1.0","0.026422003362551412","3","1","3","0.25","1.0"
"group_954","","hypothetical protein","10","16","88","489","10.204081632653061","96.83168316831683","3.4730113636363638","0.004501790804738109","1.0","0.026422003362551412","3","1","3","0.25","1.0"
"group_1828","","hypothetical protein","16","154","82","351","16.3265306122449","69.5049504950495","0.44472600570161547","0.004541249346634017","1.0","0.026618431196695172","10","7","6","0.34375","0.75390625"
"group_1829","","hypothetical protein","16","35","82","470","16.3265306122449","93.06930693069307","2.6202090592334493","0.004675262945678486","1.0","0.02736784356739067","12","3","10","0.03857421875","0.14599609375"
"group_2084","","hypothetical protein","11","121","87","384","11.224489795918368","76.03960396039604","0.4012539184952978","0.00479369830646588","1.0","0.028024212599510403","4","3","3","0.625","0.625"
"group_521","","IS200/IS605 family transposase ISSep3","20","49","78","456","20.408163265306122","90.2970297029703","2.3861852433281006","0.004827221672059024","1.0","0.028183108921101506","3","3","2","0.25","1.0"
"group_1486","","hypothetical protein","87","383","11","122","88.77551020408163","24.15841584158416","2.519344884880133","0.004838148787546604","1.0","0.028209836040773702","3","3","2","0.25","1.0"
"group_140","","hypothetical protein","18","42","80","463","18.367346938775512","91.68316831683168","2.4803571428571427","0.004897265517485971","1.0","0.028517104448479907","3","3","1","0.25","1.0"
"group_728","","hypothetical protein","54","199","44","306","55.10204081632652","60.59405940594059","1.8871630881681134","0.005027717759581778","1.0","0.02920019608604162","19","12","10","0.359283447265625","1.0"
"group_181","","hypothetical protein","54","199","44","306","55.10204081632652","60.59405940594059","1.8871630881681134","0.005027717759581778","1.0","0.02920019608604162","19","12","10","0.359283447265625","1.0"
"group_2427","","hypothetical protein","77","324","21","181","78.57142857142857","35.84158415841584","2.0483539094650207","0.005067167263821035","1.0","0.029390893150335325","7","6","3","0.125","1.0"
"group_2683","","hypothetical protein","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"group_2143","","hypothetical protein","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"group_1975","","putative protein","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"group_676","","hypothetical protein","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"group_671","","hypothetical protein","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"fokIR","fokIR","Type-2 restriction enzyme FokI","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"fokIM","fokIM","Modification methylase FokI","7","8","91","497","7.142857142857142","98.41584158415841","4.778846153846154","0.0051146063715769964","1.0","0.029397407644135308","1","1","1","1.0","1.0"
"group_2150","","hypothetical protein","30","233","68","272","30.612244897959183","53.86138613861387","0.5150214592274678","0.0052420959185660865","1.0","0.029898918565450995","14","8","7","0.79052734375","1.0"
"ebh~~~ebhA~~~ebh_1~~~ebh_3~~~ebh_2~~~ebhA_1~~~ebh_4~~~ebhA_2","ebh;ebhA;;ebh_1;ebh_3;ebh_2;ebhA_1;ebh_4;ebhA_2","Extracellular matrix-binding protein ebh;Extracellular matrix-binding protein EbhA;hypothetical protein","98","473","0","32","100.0","6.336633663366337","inf","0.005242236678479929","1.0","0.029898918565450995","1","1","0","1.0","1.0"
