"Gene","Non-unique Gene name","Annotation","Number_pos_present_in","Number_neg_present_in","Number_pos_not_present_in","Number_neg_not_present_in","Sensitivity","Specificity","Odds_ratio","Naive_p","Bonferroni_p","Benjamini_H_p","Max_Pairwise_comparisons","Max_supporting_pairs","Max_opposing_pairs","Best_pairwise_comp_p","Worst_pairwise_comp_p"
"prmC_1~~~prmC_2",";prmC_1;prmC_2","hypothetical protein;Release factor glutamine methyltransferase;putative type I restriction enzymeP M protein","111","299","146","44","43.190661478599225","12.82798833819242","0.11187978192147341","6.554718900083801e-31","2.9116061354172247e-27","5.493596481919292e-29","13","7","6","1.0","1.0"
"hylB~~~hylB_1","hylB;;hylB_1","Hyaluronate lyase","9","143","248","200","3.501945525291829","58.309037900874635","0.05075569591698624","8.172522002178317e-31","3.6302342733676085e-27","6.722656061791867e-29","8","4","6","0.2890625","1.0"
"group_1265","","hypothetical protein","160","58","97","285","62.2568093385214","83.09037900874635","8.105225737646641","9.402471095297135e-31","4.176577660530987e-27","7.458174393805334e-29","7","5","6","0.125","0.453125"
"yofA","yofA","HTH-type transcriptional regulator YofA","160","58","97","285","62.2568093385214","83.09037900874635","8.105225737646641","9.402471095297135e-31","4.176577660530987e-27","7.458174393805334e-29","7","5","6","0.125","0.453125"
"aldC_1~~~aldC_2","aldC_1;aldC_2","Alpha-acetolactate decarboxylase","99","287","158","56","38.52140077821012","16.3265306122449","0.12225995677678296","1.133623665242755e-30","5.0355563210083176e-27","8.834309335102311e-29","5","3","4","0.375","1.0"
"group_159","","hypothetical protein","148","47","109","296","57.58754863813229","86.29737609329446","8.551239508100723","2.314699530388595e-30","1.028189531398614e-26","1.7727405713769206e-28","5","4","3","0.375","1.0"
"group_1360","","hypothetical protein","89","6","168","337","34.63035019455253","98.25072886297376","29.754960317460316","3.794204978488778e-30","1.6853858514447154e-26","2.856586188889348e-28","7","3","4","1.0","1.0"
"group_328","","hypothetical protein","78","2","179","341","30.35019455252918","99.41690962099126","74.29608938547486","1.0324583159531771e-29","4.586179839464013e-26","7.643633065773355e-28","6","4","2","0.6875","0.6875"
"group_1183","","hypothetical protein","8","133","249","210","3.11284046692607","61.224489795918366","0.05072923272035511","1.7422605461613483e-28","7.739121346048709e-25","1.2687084173850342e-26","19","5","14","0.063568115234375","0.063568115234375"
"group_1318","","hypothetical protein","97","12","160","331","37.7431906614786","96.50145772594753","16.722395833333334","2.377229521567199e-28","1.0559653534801498e-24","1.6761354817145236e-26","6","4","3","0.6875","1.0"
